,Author,Document title,Abstract,Year,Original scale name,Category,Item content,tokens,tokens_nouns,tokens_nouns__unique_list,tokens_nouns__unique,qwen_embeddings,qwen_embeddings_raw,group,cluster,dim1,dim2
1133,"Curtin, D., Jia, F.",Revisiting Social Value Orientations and Environmental Attitude–Identity–Intention in Decomposed Games,,2022,The Environmental Identity Scale,environmentalism,i take pride in the fact that i could survive outdoors on my own for a few days,"['take', 'pride', 'fact', 'could', 'survive', 'day']","['pride', 'fact', 'day']","['fact', 'day', 'pride']",fact day pride,"[-1.50550759  0.44581634  1.62759745 ... -0.47443292 -1.61576664
  2.33742118]","[-1.48238122  0.28290895  1.23200893 ...  1.13462174  1.18459177
 -0.06372389]",0.0,3,19.710838,10.856485
1134,"Curtin, D., Jia, F.",Revisiting Social Value Orientations and Environmental Attitude–Identity–Intention in Decomposed Games,,2022,The Environmental Identity Scale,environmentalism,"i have never seen a work of art that is as beautiful as a work of nature, like a sunset or a mountain range","['never', 'see', 'work', 'art', 'beautiful', 'work', 'nature', 'sunset', 'mountain', 'range']","['work', 'art', 'beautiful', 'work', 'nature', 'sunset', 'mountain', 'range']","['mountain', 'work', 'nature', 'art', 'range', 'sunset', 'beautiful']",mountain work nature art range sunset beautiful,"[ 0.80219036  1.20535851 -0.47751474 ... -0.24200064  1.61712933
 -0.26348743]","[ 1.76790011  2.80864811 -1.66653275 ...  1.41663301  1.39320445
  0.15310937]",0.0,6,-6.050466,-29.63391
1135,"Curtin, D., Jia, F.",Revisiting Social Value Orientations and Environmental Attitude–Identity–Intention in Decomposed Games,,2022,The Environmental Identity Scale,environmentalism,i feel that i receive spiritual sustenance from experiences with nature,"['feel', 'receive', 'spiritual', 'sustenance', 'experience', 'nature']","['spiritual', 'sustenance', 'experience', 'nature']","['experience', 'nature', 'sustenance', 'spiritual']",experience nature sustenance spiritual,"[ 1.76397526 -1.23757362 -0.61532331 ...  0.58358437 -0.87659776
  1.71774244]","[ 0.28095254  2.64020157 -1.54640603 ...  0.95361459 -0.03978753
  1.4373579 ]",0.0,7,43.23465,16.096624
1136,"Curtin, D., Jia, F.",Revisiting Social Value Orientations and Environmental Attitude–Identity–Intention in Decomposed Games,,2022,The Environmental Identity Scale,environmentalism,"i keep mementos from the outdoors in my room, like shells or rocks or feathers","['keep', 'memento', 'outdoor', 'room', 'shell', 'rock', 'feather']","['memento', 'outdoor', 'room', 'shell', 'rock', 'feather']","['room', 'outdoor', 'shell', 'memento', 'rock', 'feather']",room outdoor shell memento rock feather,"[ 2.82849669 -0.38597965  1.96569026 ... -1.34881902  0.01872577
  0.89033049]","[ 3.94372725 -0.75864446  0.2058571  ... -0.95359784 -0.88581425
  2.57963967]",0.0,3,24.747778,14.532019
1137,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,i think we are not doing enough to save scarce natural resources from being used up,"['think', 'enough', 'save', 'scarce', 'natural', 'resource', 'use']","['enough', 'scarce', 'natural', 'resource']","['scarce', 'natural', 'resource', 'enough']",scarce natural resource enough,"[ 1.09214008  0.64125872  0.29143974 ... -0.82008219 -0.32702681
 -0.29209885]","[ 3.52698231 -0.64643049  0.46327215 ... -0.18886365  0.03106099
  0.26919144]",0.0,5,15.469356,-17.717045
1138,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,natural resources must be preserved even if people must do without some products,"['natural', 'resource', 'must', 'preserve', 'even', 'people', 'must', 'product']","['natural', 'resource', 'people', 'product']","['people', 'product', 'resource', 'natural']",people product resource natural,"[ 2.64349055  3.16405439 -1.3034966  ...  1.65109217 -2.79223585
  0.44021896]","[ 2.03817725  0.59328187  1.21471202 ...  0.31196132 -1.37740719
  0.9215126 ]",0.0,5,11.941613,-16.595676
1139,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,i feel sorry that the government does not do more to help control pollution of the environment,"['feel', 'sorry', 'government', 'help', 'control', 'pollution', 'environment']","['sorry', 'government', 'pollution', 'environment']","['sorry', 'pollution', 'environment', 'government']",sorry pollution environment government,"[-0.23990251  2.14935207 -0.54918814 ... -0.34398454  1.26346016
  2.52584648]","[-0.48930866  3.94985271  0.80790436 ... -1.8167206   2.73833036
  3.28960013]",0.0,2,-53.45879,-11.641378
1140,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,much more fuss is being made about air and water pollution than is really justified,"['much', 'fuss', 'make', 'air', 'water', 'pollution', 'really', 'justify']","['fuss', 'air', 'water', 'pollution']","['pollution', 'water', 'fuss', 'air']",pollution water fuss air,"[-1.31499422  2.01184034  0.79233229 ...  1.17028141  0.22335364
  2.50934243]","[ 0.28254271  1.03875256 -0.65560532 ...  1.61736071  0.19434536
 -0.44206804]",0.0,8,-11.037602,-9.596036
1141,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,i feel angry and frustrated when i think about the harm being done to plant and animal life by pollution,"['feel', 'angry', 'frustrate', 'think', 'harm', 'plant', 'animal', 'life', 'pollution']","['angry', 'harm', 'animal', 'life', 'pollution']","['angry', 'pollution', 'animal', 'harm', 'life']",angry pollution animal harm life,"[-0.21271464  0.55369192  0.85572362 ...  0.06035917 -2.15139818
  3.05575633]","[-0.41440302  1.52398646 -0.52947867 ...  0.44678593  1.7746917
  2.88477373]",0.0,8,-36.83876,31.068493
1142,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,i think the government should devote more money toward supporting conservation and environmental programs,"['think', 'government', 'devote', 'money', 'support', 'conservation', 'environmental', 'program']","['government', 'money', 'conservation', 'environmental', 'program']","['government', 'program', 'money', 'environmental', 'conservation']",government program money environmental conservation,"[-0.49979061  1.17143738  0.54362243 ...  0.09719846 -0.12448542
  0.53013057]","[-0.37250268  0.40882334  0.4776746  ...  1.6703949   0.20305271
  0.97954327]",0.0,1,-5.15259,-39.712284
1143,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,consumers should be interested in the environmental consequences of the products they purchase,"['consumer', 'interested', 'environmental', 'consequence', 'product', 'purchase']","['consumer', 'interested', 'environmental', 'consequence', 'product']","['consumer', 'consequence', 'product', 'interested', 'environmental']",consumer consequence product interested environmental,"[ 3.95428491 -1.84504366  0.77572942 ... -0.80702192 -1.39895022
  1.23073745]","[ 3.31638288 -0.10157213 -0.79131395 ... -2.29919815 -2.4753902
  1.11274779]",0.0,5,-17.443745,21.048683
1144,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,consumers should pay higher prices for products which pollute the environment,"['consumer', 'pay', 'high', 'price', 'product', 'pollute', 'environment']","['consumer', 'high', 'price', 'product', 'environment']","['consumer', 'product', 'price', 'environment', 'high']",consumer product price environment high,"[ 1.52035332  1.5453037   2.25692749 ...  0.70072383 -0.09396297
  0.24749   ]","[ 0.82945144  3.58201027  1.24994469 ... -2.53079009  2.57143569
  3.01393938]",0.0,2,-53.96183,-9.734607
1145,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,non-recyclable containers should be taxed to reduce waste,"['non', 'recyclable', 'container', 'tax', 'reduce', 'waste']","['non', 'recyclable', 'container', 'waste']","['recyclable', 'container', 'waste', 'non']",recyclable container waste non,"[-0.5441075   1.13696349  1.43645215 ... -1.42720091 -3.14062905
  0.48055848]","[ 0.67817211  1.78527832  2.60377312 ... -2.06408381  0.31072995
 -0.13718006]",0.0,5,-12.818782,35.127254
1146,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,the government should subsidize research on technology for recycling waste products,"['government', 'subsidize', 'research', 'technology', 'recycle', 'waste', 'product']","['government', 'research', 'technology', 'waste', 'product']","['waste', 'technology', 'product', 'research', 'government']",waste technology product research government,"[ 0.55376905  0.78569317 -1.7017349  ... -1.56454647 -0.61918449
  2.74096441]",[3.25285745 1.34360826 2.58454537 ... 0.73830009 0.27636409 0.9388808 ],0.0,5,-11.796111,30.397705
1147,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,manufacturers should be required to use recycled materials in their operations whenever possible,"['manufacturer', 'require', 'use', 'recycled', 'material', 'operation', 'possible']","['manufacturer', 'recycled', 'material', 'operation', 'possible']","['possible', 'operation', 'manufacturer', 'recycled', 'material']",possible operation manufacturer recycled material,"[-0.11238086  3.43240237  0.40817514 ... -1.52210569 -3.59389305
 -1.20848107]","[ 1.20070243  0.08125961  0.4253661  ...  0.7505284  -0.83869755
 -0.46987411]",0.0,5,-8.144687,28.46753
1148,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,commercial advertising should be required to mention the environmental disadvantages of products,"['commercial', 'advertising', 'require', 'mention', 'environmental', 'disadvantage', 'product']","['commercial', 'advertising', 'environmental', 'disadvantage', 'product']","['disadvantage', 'product', 'advertising', 'commercial', 'environmental']",disadvantage product advertising commercial environmental,"[-0.68244171 -0.49027815  0.30065525 ...  0.35470161 -0.30248243
  0.62842453]","[-0.75438815 -0.74879491  0.77642602 ... -0.84537005 -1.79785609
  2.50068545]",0.0,5,-3.8540049,2.7971103
1149,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,products which pollute the environment during manufacturing or consumption should be taxed,"['product', 'pollute', 'environment', 'manufacturing', 'consumption', 'tax']","['product', 'environment', 'manufacturing', 'consumption']","['consumption', 'product', 'manufacturing', 'environment']",consumption product manufacturing environment,"[ 2.51650214  1.51204932  0.62117255 ... -0.99071789 -1.02746344
  1.14175498]","[ 1.04396844  3.20704532  0.26322067 ... -0.10760021 -1.01889288
 -0.36621243]",0.0,8,-8.3825445,23.078077
1150,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,public schools should require all students to take a course dealing with the environment and conservation problems,"['public', 'school', 'require', 'student', 'take', 'course', 'deal', 'environment', 'conservation', 'problem']","['public', 'school', 'student', 'course', 'environment', 'conservation', 'problem']","['problem', 'environment', 'public', 'school', 'student', 'course', 'conservation']",problem environment public school student course conservation,"[ 1.93221068  1.84771323  3.06279492 ... -2.72531676  0.66210574
  2.63219094]",[2.13746715 1.25384212 0.54270005 ... 0.44700971 0.08170291 0.50543982],0.0,1,-21.413555,-0.45557076
1151,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,i feel angry and frustrated when i think of the ways industries are polluting the environment,"['feel', 'angry', 'frustrate', 'think', 'way', 'industry', 'pollute', 'environment']","['angry', 'way', 'industry', 'environment']","['angry', 'industry', 'way', 'environment']",angry industry way environment,"[-0.71688992  1.47275722 -1.21503758 ...  0.04279223  0.3477636
  0.68479753]","[-0.73439062  3.6464262  -1.56474257 ... -0.382099    3.97712827
  1.67349827]",0.0,2,-54.539043,-11.712463
1152,"Li, Y; Wang, BR; Saechang, O",Is Female a More Pro-Environmental Gender? Evidence from China,"The purpose of this study is to determine whether there are gender differences in people's pro-environmental psychology and behaviors in China. An online survey was conducted with the snowball sampling technique, and a sample of 532 Chinese respondents was obtained for the research. This study finds that gender does affect green psychology and behaviors, with females reporting a higher level of environmentalism in China. Specifically, females are more concerned with environmental problems, more supportive of plastic ban policies, more positive towards reducing plastics (reduce), and have stronger intention to bring a reusable bag for shopping (reuse and recycle). Moreover, females use fewer disposable toiletries when checking in a hotel and require less disposable tableware when ordering takeout. This study contributes to the current literature by identifying the relationship between gender and environmentalism in China. Implications for anti-plastic policy design and environmental management are also presented.",2022,environmental concern,environmentalism,environmental issues are overrated and do not concern me,"['environmental', 'issue', 'overrated', 'concern']","['environmental', 'issue', 'overrated']","['overrated', 'issue', 'environmental']",overrated issue environmental,"[ 2.30641913  1.18758464  0.1663229  ... -0.71464336  0.86092597
  1.88866162]","[ 3.4877224   0.82604045 -1.73201978 ...  1.43089807 -1.55649519
 -0.77692741]",0.0,1,-23.006762,9.070364
1153,"Eng, N., Buckley, C., Peng, R.X.",Tracking the Path of the Green Consumer: Surveying the Decision-Making Process from Self-Transcendent Values to Supportive CSR Intentions,,2022,environmental concern       ,environmentalism,I am worried about the future of our planet,"['worried', 'future', 'planet']","['worried', 'future', 'planet']","['future', 'planet', 'worried']",future planet worried,"[ 2.32233787  1.01095831 -0.85687107 ... -0.66266054 -1.10156524
  0.92673773]","[ 2.85558224  1.68162489 -0.281966   ...  1.1859982   0.42464861
 -0.14361997]",0.0,0,6.1177197,12.049987
1154,"Eng, N., Buckley, C., Peng, R.X.",Tracking the Path of the Green Consumer: Surveying the Decision-Making Process from Self-Transcendent Values to Supportive CSR Intentions,,2022,environmental concern       ,environmentalism,the condition of environment affects the quality of my life,"['condition', 'environment', 'affect', 'quality', 'life']","['condition', 'environment', 'quality', 'life']","['quality', 'condition', 'environment', 'life']",quality condition environment life,"[ 2.12428927  2.39375091 -3.71322298 ...  1.14246833 -1.35336971
  1.35294294]","[ 4.6665287   0.92002398 -2.48825598 ...  1.62679887 -2.65803909
 -0.0421233 ]",0.0,9,40.618816,-14.417705
1155,"Eng, N., Buckley, C., Peng, R.X.",Tracking the Path of the Green Consumer: Surveying the Decision-Making Process from Self-Transcendent Values to Supportive CSR Intentions,,2022,environmental concern       ,environmentalism,i am willing to make sacrifices to protect the environment,"['willing', 'make', 'sacrifice', 'protect', 'environment']","['willing', 'sacrifice', 'environment']","['willing', 'environment', 'sacrifice']",willing environment sacrifice,[0.770926   0.00949003 1.00382257 ... 0.0069713  1.30023682 1.5294261 ],"[ 3.08363628  2.97284222  0.25363326 ... -0.64910233  2.11730003
  1.55432248]",0.0,2,-47.58113,-7.819884
1156,"Bulut, C; Nazli, M",ENVIRONMENTALIST PREDISPOSITIONS AND RECYCLED PRODUCT PREFERENCES,"The study aims to uncover environmentalist predispositions based on the Big Five Personality with support of the theory of planned behavior and examines the effects of environmentalists' predispositions on the recycled product preferences. Based on the big five personality traits, this paper proposes a typology on the environmentalists' predispositions for conscious consumption studies, which consists of concern, pleasure, consciousness, beliefs, and norms. The method of the empirical study is a self-reported survey with a sample of 256 participants from a developing economy. The results of the factor analyses confirm the five-dimensional theoretical construct of individuals' predispositions towards environmentalism. Furthermore, multiple regression analyses for testing the associations of the environmentalist predispositions on recycled product preferences disclose that among five of the dimensions, environmentalist consciousness, environmentalist beliefs, and environmentalist norms have joint effects on preferring a recycled product. This study is one of the preliminary attempts that examines the effects of environmentalist predispositions on a conscious consumption choice, specifically on preferring the recycled products, as a green purchasing behavior type.",2020,environmental concern,environmentalism,"to stop the environmental collapse, there should be standard measurements in all world countries","['stop', 'environmental', 'collapse', 'standard', 'measurement', 'world', 'country']","['environmental', 'collapse', 'standard', 'measurement', 'world', 'country']","['standard', 'country', 'measurement', 'environmental', 'collapse', 'world']",standard country measurement environmental collapse world,"[ 1.74819672  2.21820712 -2.68096995 ... -0.66300523  0.36943233
  2.5474422 ]","[ 3.08396029  1.52252722 -1.77345014 ...  1.01969123  0.03056685
  1.92110193]",0.0,6,14.847943,-31.064886
1157,"Bulut, C; Nazli, M",ENVIRONMENTALIST PREDISPOSITIONS AND RECYCLED PRODUCT PREFERENCES,"The study aims to uncover environmentalist predispositions based on the Big Five Personality with support of the theory of planned behavior and examines the effects of environmentalists' predispositions on the recycled product preferences. Based on the big five personality traits, this paper proposes a typology on the environmentalists' predispositions for conscious consumption studies, which consists of concern, pleasure, consciousness, beliefs, and norms. The method of the empirical study is a self-reported survey with a sample of 256 participants from a developing economy. The results of the factor analyses confirm the five-dimensional theoretical construct of individuals' predispositions towards environmentalism. Furthermore, multiple regression analyses for testing the associations of the environmentalist predispositions on recycled product preferences disclose that among five of the dimensions, environmentalist consciousness, environmentalist beliefs, and environmentalist norms have joint effects on preferring a recycled product. This study is one of the preliminary attempts that examines the effects of environmentalist predispositions on a conscious consumption choice, specifically on preferring the recycled products, as a green purchasing behavior type.",2020,environmental concern,environmentalism,necessary expenditures for environmental sustainability are not waste,"['necessary', 'expenditure', 'environmental', 'sustainability', 'waste']","['necessary', 'expenditure', 'environmental', 'sustainability']","['necessary', 'environmental', 'sustainability', 'expenditure']",necessary environmental sustainability expenditure,"[ 2.66641665 -0.26615566  0.19164976 ... -0.23893426 -1.44977224
 -0.04061012]","[ 0.11418275  1.32518709  1.34622192 ... -1.42866302 -1.80878699
 -0.49203944]",0.0,5,-12.664696,35.21304
1158,"Bulut, C; Nazli, M",ENVIRONMENTALIST PREDISPOSITIONS AND RECYCLED PRODUCT PREFERENCES,"The study aims to uncover environmentalist predispositions based on the Big Five Personality with support of the theory of planned behavior and examines the effects of environmentalists' predispositions on the recycled product preferences. Based on the big five personality traits, this paper proposes a typology on the environmentalists' predispositions for conscious consumption studies, which consists of concern, pleasure, consciousness, beliefs, and norms. The method of the empirical study is a self-reported survey with a sample of 256 participants from a developing economy. The results of the factor analyses confirm the five-dimensional theoretical construct of individuals' predispositions towards environmentalism. Furthermore, multiple regression analyses for testing the associations of the environmentalist predispositions on recycled product preferences disclose that among five of the dimensions, environmentalist consciousness, environmentalist beliefs, and environmentalist norms have joint effects on preferring a recycled product. This study is one of the preliminary attempts that examines the effects of environmentalist predispositions on a conscious consumption choice, specifically on preferring the recycled products, as a green purchasing behavior type.",2020,environmental concern,environmentalism,we should learn from today to put up with additional costs to protect the environment we live in,"['learn', 'today', 'put', 'additional', 'cost', 'protect', 'environment', 'live']","['today', 'additional', 'cost', 'environment']","['additional', 'environment', 'today', 'cost']",additional environment today cost,"[ 0.97547066  0.91299134  1.74571943 ...  0.32951355 -0.03068249
 -0.1291198 ]","[ 4.03062391  2.32443833 -2.97049689 ...  0.31834558  1.25299537
  1.74700093]",0.0,0,-43.41848,-2.953799
