,Author,Document title,Abstract,Year,Original scale name,Category,Item content,tokens,tokens_nouns,tokens_nouns__unique_list,tokens_nouns__unique,qwen_embeddings,qwen_embeddings_raw,group,cluster,dim1,dim2
1061,"Elmore, Patricia B.;Vasu, Ellen S.","A model of statistics achievement using spatial ability, feminist attitudes and mathematics-related variables as predictors.","Examined the importance of spatial ability (Kit of Factor-Referenced Cognitive Tests), attitudes toward mathematics (an attitudes toward mathematics scale), mathematical background, masculinityâ€“femininity of interest pattern (the Masculinityâ€“Femininity scale of the Minnesota Multiphasic Personality Inventory [MMPI]), attitudes toward feminist issues (an attitudes toward feminist issues scale), student sex, and verbal and mathematical ability (Graduate Record Examination) as predictors of achievement in an inferential statistics course for 377 male and female graduate students. Regression analyses were performed comparing full vs restricted models. 60% of the variance in statistics achievement was accounted for in the full model, which included all the previously mentioned sets of predictor variables. The most important predictor variable set was attitudes toward feminist issues. Sex-related differences were found on all variable sets except verbal and mathematical ability. (12 ref) (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1986, ,feminism,. availability of library materials in female studies areas,"['availability', 'library', 'material', 'female', 'study', 'area']","['availability', 'library', 'material', 'female', 'study', 'area']","['female', 'study', 'library', 'area', 'availability', 'material']",female study library area availability material,"[ 4.29803514  0.55393529 -1.23695254 ... -1.12267423  0.48411521
 -0.22905926]","[ 1.78492558 -1.53813791 -0.07953994 ... -0.22690415 -1.55633175
 -0.11563069]",0.0,8,-3.4387007,-3.36753
1062,"Elmore, Patricia B.;Vasu, Ellen S.","A model of statistics achievement using spatial ability, feminist attitudes and mathematics-related variables as predictors.","Examined the importance of spatial ability (Kit of Factor-Referenced Cognitive Tests), attitudes toward mathematics (an attitudes toward mathematics scale), mathematical background, masculinityâ€“femininity of interest pattern (the Masculinityâ€“Femininity scale of the Minnesota Multiphasic Personality Inventory [MMPI]), attitudes toward feminist issues (an attitudes toward feminist issues scale), student sex, and verbal and mathematical ability (Graduate Record Examination) as predictors of achievement in an inferential statistics course for 377 male and female graduate students. Regression analyses were performed comparing full vs restricted models. 60% of the variance in statistics achievement was accounted for in the full model, which included all the previously mentioned sets of predictor variables. The most important predictor variable set was attitudes toward feminist issues. Sex-related differences were found on all variable sets except verbal and mathematical ability. (12 ref) (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1986, ,feminism,"availability of female studies courses, seminars, and colloquia","['availability', 'female', 'study', 'course', 'seminar', 'colloquium']","['availability', 'female', 'study', 'course', 'seminar', 'colloquium']","['female', 'colloquium', 'study', 'seminar', 'availability', 'course']",female colloquium study seminar availability course,"[ 1.12435269 -0.240118    1.4279176  ... -1.55177271 -1.05588841
  0.4974519 ]","[ 0.81974965 -1.38984299  0.07314784 ... -0.39859048 -0.30409747
 -0.48309293]",0.0,8,-4.5253844,-5.900081
1063,"Elmore, Patricia B.;Vasu, Ellen S.","A model of statistics achievement using spatial ability, feminist attitudes and mathematics-related variables as predictors.","Examined the importance of spatial ability (Kit of Factor-Referenced Cognitive Tests), attitudes toward mathematics (an attitudes toward mathematics scale), mathematical background, masculinityâ€“femininity of interest pattern (the Masculinityâ€“Femininity scale of the Minnesota Multiphasic Personality Inventory [MMPI]), attitudes toward feminist issues (an attitudes toward feminist issues scale), student sex, and verbal and mathematical ability (Graduate Record Examination) as predictors of achievement in an inferential statistics course for 377 male and female graduate students. Regression analyses were performed comparing full vs restricted models. 60% of the variance in statistics achievement was accounted for in the full model, which included all the previously mentioned sets of predictor variables. The most important predictor variable set was attitudes toward feminist issues. Sex-related differences were found on all variable sets except verbal and mathematical ability. (12 ref) (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1986, ,feminism,language must be restructured to reflect a society where women have status equal to men,"['language', 'must', 'restructure', 'reflect', 'society', 'woman', 'status', 'equal', 'man']","['language', 'society', 'woman', 'status', 'equal', 'man']","['society', 'woman', 'status', 'man', 'language', 'equal']",society woman status man language equal,"[ 3.12051749 -0.04122837  1.31640315 ... -0.86883938  1.55638659
  1.24512112]","[ 3.56356597  0.76859993  2.97597504 ... -0.28081277  0.0431684
  1.18490148]",0.0,0,-20.539667,-6.939855
1064,"James, J., Thornton, W.",Women's Liberation and the Female Delinquent,,1980,Attitudes toward Feminism,feminism,women should fight for equal rights with men,"['woman', 'fight', 'equal', 'right', 'man']","['woman', 'equal', 'right', 'man']","['woman', 'equal', 'right', 'man']",woman equal right man,[3.95743728 0.9240275  2.75252771 ... 1.03568316 0.3576299  0.59421492],"[ 0.7042346   0.89911258  2.83885932 ...  1.30983591 -0.23717462
  2.48690081]",0.0,0,-21.246803,-8.672089
1065,"James, J., Thornton, W.",Women's Liberation and the Female Delinquent,,1980,Attitudes toward Feminism,feminism,it is not natural if a women’s career is as important to her as her husband and children,"['natural', 'woman', 'career', 'important', 'husband', 'child']","['natural', 'woman', 'career', 'important', 'husband', 'child']","['child', 'natural', 'woman', 'important', 'husband', 'career']",child natural woman important husband career,"[ 4.02902031  2.63248587  2.54453206 ...  1.30779004 -2.50958467
  1.6087178 ]","[ 5.51664543 -1.24617779  0.23371333 ... -0.05116981 -2.06080818
 -1.3652916 ]",0.0,1,3.9408011,-26.881035
1066,"James, J., Thornton, W.",Women's Liberation and the Female Delinquent,,1980,Attitudes toward Feminism,feminism,"if they feel like it, girls should ask boys out for dates","['feel', 'girl', 'ask', 'boy', 'date']","['girl', 'boy', 'date']","['boy', 'girl', 'date']",boy girl date,"[ 3.09940886  1.85457659  3.5903163  ... -0.85925353  0.35078499
  0.61373204]","[ 1.26624203 -0.25437745 -1.68402827 ... -1.30353892  0.46658188
  1.02373648]",0.0,11,40.668804,-12.552908
1067,"Dunham, Charlotte C.; Bengtson, Vern L.",The long-term effects of political activism on intergenerational relations.,,1992,gender role attitudes,feminism,"some equality in marriage is a good thing, but by and large the husband ought to have the main say in family matters","['equality', 'marriage', 'good', 'thing', 'large', 'husband', 'ought', 'main', 'say', 'family', 'matter']","['equality', 'marriage', 'good', 'thing', 'large', 'husband', 'main', 'say', 'family']","['say', 'equality', 'main', 'husband', 'family', 'good', 'marriage', 'thing', 'large']",say equality main husband family good marriage thing large,"[-0.1633689   2.12503743  4.25047255 ...  0.35595655 -0.50543171
 -0.18524455]","[ 3.20452714  1.28434777 -0.54035938 ...  0.68926424 -1.88358939
 -0.35775226]",0.0,1,17.061188,-25.797415
1068,"Dunham, Charlotte C.; Bengtson, Vern L.",The long-term effects of political activism on intergenerational relations.,,1992,gender role attitudes,feminism,it goes against nature to place women in positions of authority over men,"['go', 'nature', 'place', 'woman', 'position', 'authority', 'man']","['nature', 'woman', 'position', 'authority', 'man']","['woman', 'authority', 'position', 'nature', 'man']",woman authority position nature man,"[ 2.03363776 -0.54286587 -1.5306052  ...  2.22095108  0.79144257
 -1.08708155]","[ 0.13869783 -0.13681196  2.53433871 ...  1.81570077 -0.86803603
 -0.61679894]",0.0,0,-23.172134,-9.589639
1069,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,gender inequality can never be eliminated because of biological differences between men and women,"['gender', 'inequality', 'never', 'eliminate', 'biological', 'difference', 'man', 'woman']","['gender', 'inequality', 'biological', 'difference', 'man', 'woman']","['inequality', 'woman', 'biological', 'difference', 'man', 'gender']",inequality woman biological difference man gender,"[ 3.95472193  2.16530323  3.6283927  ...  1.28893888 -1.23637831
  0.12493349]","[ 2.44677973  1.45727646  1.28907132 ...  0.88265711 -0.26885751
 -0.34029055]",0.0,0,-35.30105,3.4110441
1070,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,men’s and women’s gender roles today are determined by the way that gender roles evolved for survival in hunting and gathering societies,"['man', 'woman', 'gender', 'role', 'today', 'determine', 'way', 'gender', 'role', 'evolve', 'survival', 'hunt', 'gather', 'society']","['man', 'woman', 'gender', 'role', 'today', 'way', 'gender', 'role', 'survival', 'society']","['role', 'society', 'woman', 'gender', 'way', 'today', 'survival', 'man']",role society woman gender way today survival man,"[ 3.79321718  1.54401278 -0.73591262 ...  1.14213014 -1.00536191
 -0.51603061]","[ 0.57842737  0.64457488 -2.72953939 ...  1.32847965 -1.93863416
 -0.32207769]",0.0,9,-11.382629,34.20456
1071,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"a man’s first responsibility is obtaining economic success, while his wife’s first responsibility is caring for the home and family","['man', 'first', 'responsibility', 'obtain', 'economic', 'success', 'wife', 'first', 'responsibility', 'care', 'home', 'family']","['man', 'first', 'responsibility', 'economic', 'success', 'wife', 'first', 'responsibility', 'home', 'family']","['first', 'wife', 'family', 'economic', 'man', 'home', 'success', 'responsibility']",first wife family economic man home success responsibility,"[ 1.69745111  0.70247567  1.42486227 ... -0.28498182 -1.2846266
  0.30530342]","[ 4.6576004  -0.88769639 -0.37233835 ... -0.40457121 -1.05537832
  1.4109298 ]",0.0,10,-6.874614,-44.396255
1072,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,men need to be liberated from gender stereotypes as much as women do,"['man', 'need', 'liberate', 'gender', 'stereotype', 'much', 'woman']","['man', 'gender', 'stereotype', 'woman']","['woman', 'man', 'gender', 'stereotype']",woman man gender stereotype,"[ 1.67326009  2.81495547  2.26770496 ...  1.71106136 -1.64117551
 -1.03918362]","[ 2.98888159  0.74104989 -0.67200893 ...  1.92446017 -2.16582966
  1.31453478]",0.0,0,-4.0556517,17.651888
1073,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,capitalism is responsible for the high divorce rate and the general breakdown of families,"['capitalism', 'responsible', 'high', 'divorce', 'rate', 'general', 'breakdown', 'family']","['capitalism', 'responsible', 'high', 'divorce', 'rate', 'general', 'breakdown', 'family']","['responsible', 'capitalism', 'family', 'general', 'divorce', 'rate', 'high', 'breakdown']",responsible capitalism family general divorce rate high breakdown,"[-0.00922485  3.39678907 -2.15294266 ... -1.54205227  0.22705372
 -1.31299496]","[ 2.73456192  2.65891576 -1.01558721 ... -0.05386455  0.08477178
  0.74336022]",0.0,10,-4.7871213,-49.109734
1074,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,women are oppressed by both capitalism and patriarchy,"['woman', 'oppress', 'capitalism', 'patriarchy']","['woman', 'capitalism', 'patriarchy']","['woman', 'capitalism', 'patriarchy']",woman capitalism patriarchy,"[ 0.06877097  3.61043978  3.84727573 ...  0.66386271 -1.95126677
  1.61541998]","[ 0.40120316  1.79803085  3.71538115 ... -1.58035803 -0.74672079
  0.07266849]",0.0,9,-23.160248,34.158676
1075,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,having women in positions of political power would bring about new systems of government that promote peace and cooperation,"['woman', 'position', 'political', 'power', 'would', 'bring', 'new', 'system', 'government', 'promote', 'peace', 'cooperation']","['woman', 'position', 'political', 'power', 'new', 'system', 'government', 'peace', 'cooperation']","['new', 'peace', 'woman', 'political', 'position', 'system', 'cooperation', 'power', 'government']",new peace woman political position system cooperation power government,"[ 1.42713845  2.54444647 -1.87925756 ... -1.44516337 -0.08694721
  2.17208695]","[ 0.2387903   0.98059112 -0.68023199 ... -1.88421035  0.74344248
 -0.1216204 ]",0.0,8,-41.966736,-14.144847
1076,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,women’s oppression will continue as long as women and men live together,"['woman', 'oppression', 'continue', 'long', 'woman', 'man', 'live', 'together']","['woman', 'oppression', 'woman', 'man']","['woman', 'man', 'oppression']",woman man oppression,"[ 0.71516311  2.28963423  3.27646613 ...  1.21102321 -1.09273517
  0.07156359]","[ 0.9003582   0.19089006  0.54839909 ... -0.59153551 -3.55107522
  0.73368973]",0.0,8,-12.171542,-14.46384
1077,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,women of color face additional oppression (race and gender) in the workplace,"['woman', 'color', 'face', 'additional', 'oppression', 'race', 'gender', 'workplace']","['woman', 'color', 'additional', 'oppression', 'race', 'gender', 'workplace']","['additional', 'woman', 'gender', 'workplace', 'color', 'oppression', 'race']",additional woman gender workplace color oppression race,[0.66679299 3.2661829  1.61727107 ... 1.79964113 2.49393201 2.09974098],"[ 0.06132532 -0.66859162 -0.19784041 ...  2.11034513 -0.78918862
 -0.65650862]",0.0,6,14.475559,-4.7439504
1078,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"drag performances (i.e., drag queens and drag kings) blur gender boundaries, thus revealing the true range of possible genders","['drag', 'performance', 'e', 'drag', 'queen', 'drag', 'king', 'blur', 'gender', 'boundary', 'thus', 'reveal', 'true', 'range', 'possible', 'gender']","['drag', 'performance', 'drag', 'queen', 'king', 'blur', 'gender', 'boundary', 'true', 'range', 'possible', 'gender']","['blur', 'performance', 'boundary', 'possible', 'drag', 'true', 'queen', 'king', 'range', 'gender']",blur performance boundary possible drag true queen king range gender,"[ 3.12121367 -0.21864094  0.79257578 ... -0.22811554 -0.32047382
  1.00801635]","[ 2.47679114  2.40017867  2.73632956 ...  1.16820502 -2.46994376
 -2.25826335]",0.0,2,-8.420038,43.81573
1079,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,natural differences between men and women determine the different gender roles men and women occupy in society,"['natural', 'difference', 'man', 'woman', 'determine', 'different', 'gender', 'role', 'man', 'woman', 'occupy', 'society']","['natural', 'difference', 'man', 'woman', 'different', 'gender', 'role', 'man', 'woman', 'society']","['role', 'society', 'natural', 'woman', 'gender', 'man', 'different', 'difference']",role society natural woman gender man different difference,"[ 3.44237161  3.28506589 -1.44331694 ...  1.87167346 -1.96151304
 -1.06956816]","[ 2.49816084  2.39360738 -1.93706357 ...  0.43560365 -1.95690835
 -1.15534234]",0.0,9,-11.391264,32.157055
1080,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"the behavior that prehistoric humans needed to survive is still ingrained in our genes in men’s roaming and sexual promiscuity and in women’s nesting, nurturing, and sexual loyalty","['behavior', 'prehistoric', 'human', 'need', 'survive', 'still', 'ingrain', 'gene', 'man', 'roaming', 'sexual', 'promiscuity', 'woman', 'nest', 'nurture', 'sexual', 'loyalty']","['behavior', 'prehistoric', 'human', 'gene', 'man', 'roaming', 'sexual', 'promiscuity', 'woman', 'sexual', 'loyalty']","['gene', 'behavior', 'prehistoric', 'woman', 'human', 'roaming', 'loyalty', 'man', 'promiscuity', 'sexual']",gene behavior prehistoric woman human roaming loyalty man promiscuity sexual,"[-2.54334641  3.03173804 -2.36674571 ... -0.34951499 -1.64237273
  1.60682225]","[ 2.153023   -0.21567099  1.80533838 ... -0.33357415  0.47732016
 -0.4344568 ]",0.0,1,6.0674915,-9.787845
1081,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,the breakdown of the traditional family structure caused many of the evils in our society,"['breakdown', 'traditional', 'family', 'structure', 'cause', 'many', 'evil', 'society']","['breakdown', 'traditional', 'family', 'structure', 'many', 'evil', 'society']","['society', 'traditional', 'many', 'evil', 'family', 'structure', 'breakdown']",society traditional many evil family structure breakdown,"[ 0.9857626   2.04350066 -1.01706266 ... -1.89045167 -0.53712499
 -0.37059212]","[ 1.19375646  1.80969512 -0.40127617 ...  0.41909164 -1.12787175
 -0.29141811]",0.0,9,-7.590545,28.129831
1082,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,social change for sexual equality will best come about by education and legal changes,"['social', 'change', 'sexual', 'equality', 'well', 'come', 'education', 'legal', 'change']","['social', 'change', 'sexual', 'equality', 'education', 'legal', 'change']","['equality', 'legal', 'social', 'education', 'change', 'sexual']",equality legal social education change sexual,"[ 0.78849602  1.55977035  2.95578074 ...  0.01405265 -2.76510596
  1.1148634 ]","[-0.42502102  2.32698989  0.68651932 ...  0.2864711   0.28502154
 -0.341683  ]",0.0,8,-22.222778,11.311786
1083,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,class is more important than gender in explaining why women have not achieved equal leadership with men in society,"['class', 'important', 'gender', 'explain', 'woman', 'achieve', 'equal', 'leadership', 'man', 'society']","['class', 'important', 'gender', 'woman', 'equal', 'leadership', 'man', 'society']","['society', 'important', 'woman', 'equal', 'man', 'gender', 'class', 'leadership']",society important woman equal man gender class leadership,"[ 2.14934611  2.44341683  0.16920999 ...  0.32201084 -1.2430023
  0.57163459]","[ 1.97427022  0.300883   -1.23318982 ...  0.722588   -1.46675003
 -0.52033269]",0.0,9,-9.802069,32.43361
1084,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"women’s low pay in “traditionally female jobs” (i.e., nursing and teaching) is a result of both gender and class inequalities","['woman', 'low', 'pay', 'traditionally', 'female', 'job', 'e', 'nursing', 'teaching', 'result', 'gender', 'class', 'inequality']","['woman', 'low', 'pay', 'female', 'job', 'nursing', 'teaching', 'result', 'gender', 'class', 'inequality']","['female', 'inequality', 'woman', 'teaching', 'result', 'nursing', 'job', 'pay', 'gender', 'class', 'low']",female inequality woman teaching result nursing job pay gender class low,"[ 0.06236197 -0.09841818  1.98942256 ... -2.31216216 -0.7207154
 -0.50257087]","[ 0.14940816  2.16611433  3.39296651 ... -0.17002545 -0.48100102
  0.22574498]",0.0,9,-20.360458,17.405642
1085,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"women’s experience with caring for babies, cleaning, feeding people, etc. gives them a clearer vision of reality than that of men","['woman', 'experience', 'care', 'baby', 'clean', 'feed', 'people', 'etc', 'give', 'clear', 'vision', 'reality', 'man']","['woman', 'experience', 'baby', 'people', 'clear', 'vision', 'reality', 'man']","['experience', 'reality', 'woman', 'clear', 'man', 'baby', 'people', 'vision']",experience reality woman clear man baby people vision,"[ 2.97883821  1.52254045  1.35035849 ...  1.02413893 -0.89000309
 -0.57035464]","[ 1.31449187  0.03013957  1.01064253 ... -0.53203577 -1.73658073
  1.41284704]",0.0,0,-21.265759,-14.323167
1086,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,women’s lives would be improved if they lived professionally and personally independent from men,"['woman', 'life', 'would', 'improve', 'live', 'professionally', 'personally', 'independent', 'man']","['woman', 'life', 'independent', 'man']","['woman', 'man', 'independent', 'life']",woman man independent life,"[ 1.39923775  0.6069867   1.34517908 ...  0.82445502 -0.84692192
  1.16185749]","[ 1.72302258 -0.00552052  2.08948827 ...  0.12182335 -0.56006843
 -0.28742495]",0.0,0,-22.253742,-11.0496
1087,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,we cannot truly fight for gender equality without also fighting for racial equality,"['truly', 'fight', 'gender', 'equality', 'also', 'fight', 'racial', 'equality']","['gender', 'equality', 'racial', 'equality']","['gender', 'racial', 'equality']",gender racial equality,"[ 0.68400538  1.87269747  2.25485301 ...  0.5124442  -1.30533767
  0.25240293]",[1.24455154 0.46057197 3.87394309 ... 2.11998582 0.58230281 1.45160806],0.0,8,-22.440264,18.766577
1088,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"gender is not natural; it is created as we do it—in the ways we dress, talk, behave, and use our bodies","['gender', 'natural', 'create', 'way', 'dress', 'talk', 'behave', 'use', 'body']","['gender', 'natural', 'way', 'talk', 'body']","['natural', 'talk', 'body', 'way', 'gender']",natural talk body way gender,"[ 4.21833658  3.19296312  0.83434343 ...  0.34847298 -1.57735193
 -0.48428249]","[ 1.05026305 -0.04436333  0.64280111 ... -0.67857999 -1.19069052
 -0.57520252]",0.0,8,-28.362225,4.6200213
1089,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"real biological differences (such as anatomy, brain “wiring,” and hormones) between men and women make traditional gender arrangements either inevitable or, at least, preferable","['real', 'biological', 'difference', 'anatomy', 'brain', 'wiring', 'hormone', 'man', 'woman', 'make', 'traditional', 'gender', 'arrangement', 'inevitable', 'least', 'preferable']","['real', 'biological', 'difference', 'anatomy', 'brain', 'wiring', 'hormone', 'man', 'woman', 'traditional', 'gender', 'arrangement', 'inevitable', 'least', 'preferable']","['anatomy', 'hormone', 'traditional', 'brain', 'woman', 'preferable', 'biological', 'gender', 'inevitable', 'real', 'man', 'arrangement', 'difference', 'least', 'wiring']",anatomy hormone traditional brain woman preferable biological gender inevitable real man arrangement difference least wiring,"[-0.04406985  0.76880199  0.31922024 ...  0.0913118  -0.5327186
 -0.29953256]","[ 0.11932976 -0.14198047 -0.02163337 ...  0.46480522 -1.30456412
 -0.62241983]",0.0,8,-20.147419,4.848253
1090,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"whereas men are interested in having many short-term sexual encounters, women are selective in choosing a long-term sexual partner","['man', 'interested', 'many', 'short', 'term', 'sexual', 'encounter', 'woman', 'selective', 'choose', 'long', 'term', 'sexual', 'partner']","['man', 'interested', 'many', 'short', 'term', 'sexual', 'encounter', 'woman', 'selective', 'long', 'term', 'sexual', 'partner']","['encounter', 'many', 'partner', 'sexual', 'woman', 'long', 'selective', 'interested', 'man', 'term', 'short']",encounter many partner sexual woman long selective interested man term short,"[ 4.38642836  2.14082265  3.11808109 ...  1.39589846 -1.15081346
  0.83308953]","[ 2.86870956 -0.61452442  1.26322389 ... -0.83548343  0.06770706
  0.03261853]",0.0,0,5.0078473,-9.335349
1091,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"boys should be taught to be rational, competitive, and self-assured to prepare them to enter the paid labor force and girls should be taught emotional qualities and sensitivity to others to prepare them for child rearing","['boy', 'teach', 'rational', 'competitive', 'self', 'assure', 'prepare', 'enter', 'pay', 'labor', 'force', 'girl', 'teach', 'emotional', 'quality', 'sensitivity', 'prepare', 'child', 'rearing']","['boy', 'rational', 'competitive', 'self', 'labor', 'force', 'girl', 'emotional', 'quality', 'sensitivity', 'child', 'rearing']","['quality', 'rational', 'child', 'rearing', 'self', 'girl', 'force', 'sensitivity', 'labor', 'emotional', 'boy', 'competitive']",quality rational child rearing self girl force sensitivity labor emotional boy competitive,"[ 1.56097877 -0.72185075  3.14472127 ... -0.57437831 -0.84916705
 -1.07649565]","[ 3.14305401  1.42096627  0.08628801 ... -1.41229403 -2.18598199
  1.21536231]",0.0,1,2.589388,-29.116516
1092,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"regardless of biological differences between men and women, there should not be different gender roles for men and women because of the importance of personal choice—individual rights, such as liberty, justice, and equality of opportunity","['regardless', 'biological', 'difference', 'man', 'woman', 'different', 'gender', 'role', 'man', 'woman', 'importance', 'personal', 'choice', 'individual', 'right', 'liberty', 'justice', 'equality', 'opportunity']","['biological', 'difference', 'man', 'woman', 'different', 'gender', 'role', 'man', 'woman', 'importance', 'personal', 'choice', 'individual', 'right', 'liberty', 'justice', 'equality', 'opportunity']","['individual', 'liberty', 'role', 'equality', 'personal', 'opportunity', 'woman', 'biological', 'gender', 'right', 'justice', 'man', 'different', 'choice', 'difference', 'importance']",individual liberty role equality personal opportunity woman biological gender right justice man different choice difference importance,"[ 4.49172115  1.18555915  4.66040325 ...  2.04921079 -0.19194555
 -1.96898198]","[ 3.70194602 -0.05693029  0.00752346 ... -0.91996145 -1.65695167
 -2.18503499]",0.0,6,4.502219,1.5421565
1093,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,capitalism oppresses women because they are not paid for housework and childcare,"['capitalism', 'oppress', 'woman', 'pay', 'housework', 'childcare']","['capitalism', 'woman', 'housework', 'childcare']","['woman', 'capitalism', 'childcare', 'housework']",woman capitalism childcare housework,"[ 1.77080417  2.58896637  1.51243567 ... -1.807657   -2.18297911
  3.24800062]","[ 3.9316566   1.13687634 -2.35683131 ... -0.28952745 -0.61494386
  1.00625312]",0.0,1,5.477427,-28.670101
1094,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"women’s oppression is inseparable from class oppression; therefore, to end gender inequality, both capitalism and patriarchy must be abolished","['woman', 'oppression', 'inseparable', 'class', 'oppression', 'therefore', 'end', 'gender', 'inequality', 'capitalism', 'patriarchy', 'must', 'abolish']","['woman', 'oppression', 'inseparable', 'class', 'oppression', 'gender', 'inequality', 'capitalism', 'patriarchy']","['inequality', 'woman', 'capitalism', 'inseparable', 'oppression', 'patriarchy', 'gender', 'class']",inequality woman capitalism inseparable oppression patriarchy gender class,"[ 1.49044967  3.26356244  3.72473264 ...  0.76064664 -0.26952684
  0.92781734]","[ 0.93915081  1.29568589  2.64033794 ... -1.49365854  0.94012451
 -1.30632603]",0.0,9,-24.008377,34.76258
1095,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"gender stereotypes are only one symptom of the larger system of patriarchal power, which is the true source of women’s oppression","['gender', 'stereotype', 'one', 'symptom', 'large', 'system', 'patriarchal', 'power', 'true', 'source', 'woman', 'oppression']","['gender', 'stereotype', 'symptom', 'large', 'system', 'patriarchal', 'power', 'true', 'source', 'woman', 'oppression']","['patriarchal', 'woman', 'true', 'stereotype', 'source', 'symptom', 'oppression', 'system', 'gender', 'large', 'power']",patriarchal woman true stereotype source symptom oppression system gender large power,"[ 1.63742042  1.61646354  1.62008786 ...  0.18729241 -0.88267392
  0.39130998]","[-0.03774652  2.57228184  1.92977202 ... -0.02328357 -1.44428992
 -1.2194463 ]",0.0,9,-21.735874,30.659864
1096,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,"the current male-oriented society should be transformed toward a more female-oriented society, which would emphasize “women’s values” such as peace, gentleness, and caring for others","['current', 'male', 'orient', 'society', 'transform', 'female', 'orient', 'society', 'would', 'emphasize', 'woman', 'value', 'peace', 'gentleness', 'care']","['current', 'male', 'society', 'female', 'society', 'woman', 'value', 'peace', 'gentleness']","['society', 'current', 'female', 'peace', 'woman', 'male', 'value', 'gentleness']",society current female peace woman male value gentleness,"[ 1.10182023 -0.44091585  0.29568142 ... -1.5535053   0.10282873
 -0.27898949]","[ 1.07846391 -1.36831689  1.41945302 ... -1.09873021 -0.14833191
  0.68490726]",0.0,8,1.0121948,4.8234572
1097,"McCabe, J.",Making Theory Relevant: The Gender Attitude and Belief Inventory,,2013,gender attitude and belief inventory (GABI),feminism,strong women know when they need to live separately from men,"['strong', 'woman', 'know', 'need', 'live', 'separately', 'man']","['strong', 'woman', 'man']","['woman', 'strong', 'man']",woman strong man,"[ 0.6239565  -1.40640008  1.52890778 ... -1.44200134 -0.56008351
  0.5523777 ]","[ 0.1596224   0.34694409  2.50833678 ... -0.22780767 -1.18908048
 -0.2654821 ]",0.0,0,-23.174816,-10.589008
